""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"OTU"	"row2"	"names"	"gs"	"abundance"	"sig"	"pch"
"184"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__rhizosphaerae"	19.5344635946445	-3.92210189682563	1.89442511698828	-2.07033883876124	0.0384206249334479	0.131548878848218	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__rhizosphaerae"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__rhizosphaerae"	"512485"	"g__Acinetobacter.s__rhizosphaerae"	0.0018421777220321	0.880912848924588	19
"185"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__adhaesivum"	9.49802379604993	-6.12353908992921	2.96977059672822	-2.06195693925837	0.0392118357931583	0.13294415940341	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Methylobacteriaceae"	"g__Methylobacterium"	"s__adhaesivum"	"k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__adhaesivum"	"591699"	"g__Methylobacterium.s__adhaesivum"	0.000585452208175069	0.876330737644846	19
"186"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__"	1.3663490346257	4.83726671600537	2.34641722041362	2.06155438765177	0.0392501803952924	0.13294415940341	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Actinomycetaceae"	"g__Actinomyces"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__"	"12574"	"g__Actinomyces.s__"	3.52418556256043e-05	0.876330737644846	19
"187"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__"	2.80506775249002	5.77012851575154	2.80399519002304	2.05782397069809	0.03960703415464	0.133435462660017	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Corynebacteriaceae"	"g__Corynebacterium"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__"	"1080820"	"g__Corynebacterium.s__"	0.000361570219955849	0.874728734206485	19
"188"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Aquabacterium.s__"	12.568317017523	-4.49343782776236	2.1922687872662	-2.04967468125373	0.0403961873155566	0.135326988118409	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Aquabacterium"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Aquabacterium.s__"	"942852"	"g__Aquabacterium.s__"	0.000813801736197375	0.868615583874722	19
"189"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Mannheimia.s__"	1.86818121206723	5.24538753195454	2.5633389631471	2.04631053768816	0.0407258275913849	0.135326988118409	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Mannheimia"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Mannheimia.s__"	"844940"	"g__Mannheimia.s__"	7.68861024502625e-05	0.868615583874722	19
"190"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	4.18184035883373	3.26701125254973	1.59722797655783	2.04542576294614	0.0408129011785677	0.135326988118409	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"4332717"	"g__Streptococcus.s__"	0.000164427943947535	0.868615583874722	19
"191"	"k__Bacteria.p__TM7.c__TM7-3.o__CW040.f__F16.g__.s__"	1.28254554701799	4.75314414110592	2.33821261221772	2.03281092415189	0.0420716290437307	0.137386454081046	"k__Bacteria"	"p__TM7"	"c__TM7-3"	"o__CW040"	"f__F16"	"g__"	"s__"	"k__Bacteria.p__TM7.c__TM7-3.o__CW040.f__F16.g__.s__"	"39443"	"g__.s__"	3.52207038688612e-05	0.862056085383194	19
"192"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__"	2.67482024709298	5.70719500771386	2.80333456231869	2.03585939560255	0.0417644761430143	0.137386454081046	"k__Bacteria"	"p__Spirochaetes"	"c__Spirochaetes"	"o__Spirochaetales"	"f__Spirochaetaceae"	"g__Treponema"	"s__"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__"	"63015"	"g__Treponema.s__"	8.78392813801756e-05	0.862056085383194	19
"193"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__"	152.113405170703	3.97856362517377	1.95733161689468	2.03264668635241	0.0420882311708601	0.137386454081046	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Actinomycetaceae"	"g__Actinomyces"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__"	"875735"	"g__Actinomyces.s__"	0.00484118891388419	0.862056085383194	19
"194"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	12.7591309268791	-4.44208031130733	2.19073290723363	-2.02766859284394	0.042594083160957	0.137611653289246	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__Flavobacteriaceae"	"g__Flavobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacterium.s__"	"994982"	"g__Flavobacterium.s__"	0.000850530107761309	0.861344787431015	19
"195"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__"	5.86177237646323	-5.42920824217276	2.67597319173919	-2.02887243374967	0.0424712851673507	0.137611653289246	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Clostridiales"	"f__"	"g__"	"s__"	"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__"	"470382"	"g__.s__"	0.000812409268694454	0.861344787431015	19
"196"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__[Paraprevotellaceae].g__[Prevotella].s__"	12.2872966175851	3.70165508147681	1.84019245286386	2.01155866915767	0.0442664799344954	0.13995892470998	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__[Paraprevotellaceae]"	"g__[Prevotella]"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__[Paraprevotellaceae].g__[Prevotella].s__"	"93000"	"g__[Prevotella].s__"	0.000453923057350114	0.85399940281614	19
"197"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__socranskii"	2.54539784161079	5.64368651688281	2.80710047103555	2.01050392571122	0.0443778811441893	0.13995892470998	"k__Bacteria"	"p__Spirochaetes"	"c__Spirochaetes"	"o__Spirochaetales"	"f__Spirochaetaceae"	"g__Treponema"	"s__socranskii"	"k__Bacteria.p__Spirochaetes.c__Spirochaetes.o__Spirochaetales.f__Spirochaetaceae.g__Treponema.s__socranskii"	"74330"	"g__Treponema.s__socranskii"	0.000100973934627848	0.85399940281614	19
"198"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	2.56786415059539	5.65643512336651	2.81326692418283	2.0106286661759	0.0443646938272418	0.13995892470998	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Lactobacillaceae"	"g__Lactobacillus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	"703741"	"g__Lactobacillus.s__"	0.000313239331164051	0.85399940281614	19
"199"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	3.06433467507933	3.44180616376327	1.71234311210281	2.00999796094408	0.0444314046698348	0.13995892470998	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"526131"	"g__Streptococcus.s__"	0.000124250332619889	0.85399940281614	19
"200"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	4.09903976771478	3.162681670557	1.56881858393566	2.01596392530158	0.0438037481802004	0.13995892470998	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"529233"	"g__Streptococcus.s__"	0.000145646752102303	0.85399940281614	19
"201"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Kingella.s__"	2.49452665819345	5.61884744603027	2.80339185866425	2.00430326165944	0.0450375847007236	0.140463754264633	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Kingella"	"s__"	"k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Kingella.s__"	"1020605"	"g__Kingella.s__"	0.000110269737342912	0.852435728098115	19
"202"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	1.23472725284543	4.7094194039346	2.34721922416922	2.00638242710434	0.0448154617426844	0.140463754264633	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"724120"	"g__Streptococcus.s__"	3.6105710772516e-05	0.852435728098115	19
"203"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	1.07672308695985	3.79892668063151	1.89912725115798	2.00035394064043	0.0454620582267603	0.14108914622098	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"593803"	"g__Streptococcus.s__"	3.65810477792181e-05	0.850506394591803	19
"204"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	0.962140098255806	4.38095590753545	2.19615679352581	1.99482838404359	0.0460616005013864	0.142249060371928	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"4455767"	"g__Streptococcus.s__"	2.46101405253493e-05	0.846950593661427	19
"205"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	0.753709184045872	4.06833379883825	2.06007520862706	1.97484722004378	0.0482854885251088	0.148389550101554	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"968629"	"g__Streptococcus.s__"	2.15267840372896e-05	0.828596681894103	19
"206"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__parainfluenzae"	0.947378147904556	3.98173034474864	2.02548601183339	1.96581478296388	0.0493200095433341	0.14919510907587	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__parainfluenzae"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__parainfluenzae"	"4296080"	"g__Haemophilus.s__parainfluenzae"	3.51381807424527e-05	0.826245413700997	19
"207"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__[Weeksellaceae].g__Chryseobacterium.s__"	7.7587153636877	-5.83416240433624	2.97009187984049	-1.96430367825845	0.0494948853918362	0.14919510907587	"k__Bacteria"	"p__Bacteroidetes"	"c__Flavobacteriia"	"o__Flavobacteriales"	"f__[Weeksellaceae]"	"g__Chryseobacterium"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__[Weeksellaceae].g__Chryseobacterium.s__"	"750016"	"g__Chryseobacterium.s__"	0.000989621375069482	0.826245413700997	19
"208"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__"	2.96347792533633	5.840376076634	2.97285240012777	1.964569810591	0.0494640489714891	0.14919510907587	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Bacillaceae"	"g__Bacillus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__"	"1078248"	"g__Bacillus.s__"	0.000430904029340661	0.826245413700997	19
"209"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	0.954094967623531	3.99205487031141	2.02764477485625	1.96881372901939	0.0489744851571033	0.14919510907587	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"4321136"	"g__Streptococcus.s__"	2.98726576252901e-05	0.826245413700997	19
"210"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__"	2.5434270725386	3.10637575296135	1.58437262543306	1.96063457743236	0.0499216657991513	0.149764997397454	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Carnobacteriaceae"	"g__Granulicatella"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__"	"993647"	"g__Granulicatella.s__"	0.000101298775170519	0.824589676712758	19
"211"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	9.41930911302847	3.60311354887216	1.84390906127909	1.95406249935815	0.0506938263154934	0.151360713643416	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__Haemophilus"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus.s__"	"341460"	"g__Haemophilus.s__"	0.000402706669353752	0.819986833303097	19
"212"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	1.88396992987663	3.56624011288188	1.83679921302391	1.94155141596059	0.0521914293010233	0.155097171979456	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__melaninogenica"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__melaninogenica"	"4451252"	"g__Prevotella.s__melaninogenica"	7.42384658912827e-05	0.809396120980168	19
"213"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Cellvibrio.s__"	3.50664706854535	5.74442369496346	2.97230264494494	1.93265100535207	0.0532792045923244	0.157586379780114	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Alteromonadales"	"f__Alteromonadaceae"	"g__Cellvibrio"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Cellvibrio.s__"	"1134211"	"g__Cellvibrio.s__"	0.00082828780293745	0.802481321376645	19
"214"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	1.4496502763378	4.91901965081173	2.55157294537789	1.92783814380945	0.053875261604717	0.158604742107345	"k__Bacteria"	"p__Bacteroidetes"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Prevotellaceae"	"g__Prevotella"	"s__"	"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__"	"41911"	"g__Prevotella.s__"	5.72868312049629e-05	0.799683831896952	19
"215"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__.s__"	1.13555926692519	4.60113005019317	2.39209981741826	1.92346908631893	0.0544211652390651	0.159060876971106	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pasteurellales"	"f__Pasteurellaceae"	"g__"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__.s__"	"579141"	"g__.s__"	2.73620490210144e-05	0.798436627424176	19
"216"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Microbacteriaceae.g__.s__"	3.6309809941118	-4.7378793604982	2.46435791556083	-1.92256138224953	0.054535157818665	0.159060876971106	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Microbacteriaceae"	"g__"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Microbacteriaceae.g__.s__"	"1074625"	"g__.s__"	0.00036255669935154	0.798436627424176	19
"217"	"k__Bacteria.p__TM7.c__TM7-3.o__CW040.f__.g__.s__"	1.06501334799635	4.5179435027311	2.39179083601862	1.88893754198493	0.0589001982691166	0.168096058247997	"k__Bacteria"	"p__TM7"	"c__TM7-3"	"o__CW040"	"f__"	"g__"	"s__"	"k__Bacteria.p__TM7.c__TM7-3.o__CW040.f__.g__.s__"	"17020"	"g__.s__"	4.07349294840871e-05	0.774442470386912	19
"218"	"k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__"	1.91604379594736	5.27523781876217	2.7963781809855	1.88645364730427	0.0592338490969134	0.168096058247997	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__"	"k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter.s__"	"32546"	"g__Campylobacter.s__"	4.01932813677376e-05	0.774442470386912	19
"219"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Microbacteriaceae.g__Salinibacterium.s__"	32.6868392791447	-3.05329271496582	1.61699062853571	-1.88825628366862	0.058991553094163	0.168096058247997	"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Microbacteriaceae"	"g__Salinibacterium"	"s__"	"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Microbacteriaceae.g__Salinibacterium.s__"	"876170"	"g__Salinibacterium.s__"	0.0022526218229168	0.774442470386912	19
"220"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	1.70902326842479	3.93021189170618	2.08131093579871	1.88833481057838	0.0589810168622362	0.168096058247997	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"1085832"	"g__Streptococcus.s__"	6.07200752968845e-05	0.774442470386912	19
"221"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	1.77749128555639	4.21829161249339	2.22757937011713	1.8936661333291	0.0582693392886793	0.168096058247997	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"4306836"	"g__Streptococcus.s__"	8.41300593925022e-05	0.774442470386912	19
"222"	"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__"	2.02896128337551	5.34876374315059	2.8219550994831	1.89541064779178	0.0580380191413793	0.168096058247997	"k__Bacteria"	"p__Actinobacteria"	"c__Coriobacteriia"	"o__Coriobacteriales"	"f__Coriobacteriaceae"	"g__"	"s__"	"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__"	"724147"	"g__.s__"	4.17904185816386e-05	0.774442470386912	19
"223"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__"	213.293137482093	-3.59904004842549	1.9449488259058	-1.85045488111974	0.0642480152704425	0.181507845831295	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Pseudomonadales"	"f__Moraxellaceae"	"g__Acinetobacter"	"s__"	"k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__"	"889025"	"g__Acinetobacter.s__"	0.0246521071781785	0.74110459747309	19
"224"	"k__Bacteria.p__Bacteroidetes.c__[Saprospirae].o__[Saprospirales].f__Chitinophagaceae.g__.s__"	52.1851949891695	-3.3895916626345	1.83457893475759	-1.84761287640227	0.0646583656124737	0.181780041503392	"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__"	"s__"	"k__Bacteria.p__Bacteroidetes.c__[Saprospirae].o__[Saprospirales].f__Chitinophagaceae.g__.s__"	"1081231"	"g__.s__"	0.00420409071281943	0.740453801756349	19
"225"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__"	0.95902730526179	4.38028214201948	2.37310937892742	1.84579867279411	0.0649214433940685	0.181780041503392	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Leptotrichiaceae"	"g__Leptotrichia"	"s__"	"k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae.g__Leptotrichia.s__"	"4366597"	"g__Leptotrichia.s__"	2.43648527940253e-05	0.740453801756349	19
"226"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	1.62759298029758	3.62105822689593	1.9685247913335	1.83947809183697	0.0658448973471084	0.183549935082647	"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Lactobacillales"	"f__Streptococcaceae"	"g__Streptococcus"	"s__"	"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__"	"894969"	"g__Streptococcus.s__"	7.15361511768827e-05	0.736245764759848	19
